ETIQUETA,TIPO VEHÍCULO,ACCESO,CIUDAD,ZBE,ESTADO ZBE,OBSERVACIONES,URL - ORDENANZA MOVILIDAD SOSTENIBLE
C,furgoneta >3500 kg,LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
C,camión >3500 kg (servicios),LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
C,autobús >3500 kg (servicios),LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
ECO,turismo,LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
ECO,motocicleta,LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
ECO,furgoneta,LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
ECO,camión (servicios),LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
ECO,autobús (servicios),LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
ECO,furgoneta >3500 kg,LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
ECO,camión >3500 kg (servicios),LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
ECO,autobús >3500 kg (servicios),LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
0,turismo,LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
0,motocicleta,LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
0,furgoneta,LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
0,camión (servicios),LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
0,autobús (servicios),LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
0,furgoneta >3500 kg,LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
0,camión >3500 kg (servicios),LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
0,autobús >3500 kg (servicios),LIBRE,San Sebastián,ZBE Donostia / San Sebastián,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.donostia.eus/secretaria/normunicipal.nsf/vListadoId/B03CD9FE7EB5A9B2C1258C4A003BCCE1/$file/c2409185.pdf
SIN ETIQUETA,turismo,CONDICIONADO,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"HORARIO:
Se permite la entrada, circulación y aparcamiento si cumple alguna de estas condiciones: 
SERVICIOS: 
AUTORIZACIÓN / REGISTRO: 
MOVILIDAD REDUCIDA:
OTROS: ",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
SIN ETIQUETA,motocicleta,CONDICIONADO,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"HORARIO:
Se permite la entrada, circulación y aparcamiento si cumple alguna de estas condiciones: 
SERVICIOS: 
AUTORIZACIÓN / REGISTRO: 
MOVILIDAD REDUCIDA:
OTROS: ",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
SIN ETIQUETA,furgoneta,CONDICIONADO,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"HORARIO:
Se permite la entrada, circulación y aparcamiento si cumple alguna de estas condiciones: 
SERVICIOS: 
AUTORIZACIÓN / REGISTRO: 
MOVILIDAD REDUCIDA:
OTROS: ",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
SIN ETIQUETA,camión (servicios),CONDICIONADO,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"HORARIO:
Se permite la entrada, circulación y aparcamiento si cumple alguna de estas condiciones: 
SERVICIOS: 
AUTORIZACIÓN / REGISTRO: 
MOVILIDAD REDUCIDA:
OTROS: ",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
SIN ETIQUETA,autobús (servicios),CONDICIONADO,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"HORARIO:
Se permite la entrada, circulación y aparcamiento si cumple alguna de estas condiciones: 
SERVICIOS: 
AUTORIZACIÓN / REGISTRO: 
MOVILIDAD REDUCIDA:
OTROS: ",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
SIN ETIQUETA,furgoneta >3500 kg,CONDICIONADO,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"HORARIO:
Se permite la entrada, circulación y aparcamiento si cumple alguna de estas condiciones: 
SERVICIOS: 
AUTORIZACIÓN / REGISTRO: 
MOVILIDAD REDUCIDA:
OTROS: ",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
SIN ETIQUETA,camión >3500 kg (servicios),CONDICIONADO,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"HORARIO:
Se permite la entrada, circulación y aparcamiento si cumple alguna de estas condiciones: 
SERVICIOS: 
AUTORIZACIÓN / REGISTRO: 
MOVILIDAD REDUCIDA:
OTROS: ",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
SIN ETIQUETA,autobús >3500 kg (servicios),CONDICIONADO,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"HORARIO:
Se permite la entrada, circulación y aparcamiento si cumple alguna de estas condiciones: 
SERVICIOS: 
AUTORIZACIÓN / REGISTRO: 
MOVILIDAD REDUCIDA:
OTROS: ",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
B,turismo,LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
B,motocicleta,LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
B,furgoneta,LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
B,camión (servicios),LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
B,autobús (servicios),LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
B,furgoneta >3500 kg,LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
B,camión >3500 kg (servicios),LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
B,autobús >3500 kg (servicios),LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
C,turismo,LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
C,motocicleta,LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
C,furgoneta,LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
C,camión (servicios),LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
C,autobús (servicios),LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
C,furgoneta >3500 kg,LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
C,camión >3500 kg (servicios),LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
C,autobús >3500 kg (servicios),LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
ECO,turismo,LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
ECO,motocicleta,LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
ECO,furgoneta,LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
ECO,camión (servicios),LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
ECO,autobús (servicios),LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
ECO,furgoneta >3500 kg,LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
ECO,camión >3500 kg (servicios),LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
ECO,autobús >3500 kg (servicios),LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
0,turismo,LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
0,motocicleta,LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
0,furgoneta,LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
0,camión (servicios),LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
0,autobús (servicios),LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
0,furgoneta >3500 kg,LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
0,camión >3500 kg (servicios),LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
0,autobús >3500 kg (servicios),LIBRE,Sevilla,ZBE SEVILLA CARTUJA,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.sevilla.org/servicios/movilidad/documentos-pdf-normativa-movilidad/ordenanza-circulacion-sevilla.pdf
SIN ETIQUETA,turismo,CONDICIONADO,Valencia,Valencia,Vigente,"HORARIO:
Se permite la entrada, circulación y aparcamiento si cumple alguna de estas condiciones: 
SERVICIOS: 
AUTORIZACIÓN / REGISTRO: 
MOVILIDAD REDUCIDA:
OTROS: ",https://sede.valencia.es/sede/descarga/doc/DOCUMENT_1_20240007335606
